Ticker,Date,Company Name,Sector,Price,Size,1,2,3,Turnover,Gain,Year
VVOS,Dec 11,Vivos Therapeutics Inc.,Health-Care,6.0,3,ROTH,,,1.3769999999999998,0.498,2020
CERT,Dec 11,Certara Inc.,Technology,23.0,29,JEFF,MS,BAML,0.693,0.6559999999999999,2020
MDWT,Dec 17,Midwest Holding Inc.,Finance,70.0,1,SNDL,,,0.255,-0.18600000000000003,2020
MASS,Dec 18,908 Devices Inc.,Health-Care,20.0,6,COWN,LRNK,Stifel,0.649,1.45,2020
IKT,Dec 23,Inhibikase Therapeutics Inc.,Health-Care,10.0,1,TEq,,,2.497,-0.01,2020
ABCL,Dec 11,AbCellera Biologics Inc.,Health-Care,20.0,24,CS,Stifel,BMO,0.38299999999999995,1.945,2020
VIRI,Dec 17,Virios Therapeutics LLC,Health-Care,10.0,3,TEq,,,5.307,0.6709999999999999,2020
BCAB,Dec 16,BioAtla Inc.,Health-Care,18.0,10,JPM,JEFF,CS,0.387,0.723,2020
WISH,Dec 16,ContextLogic Inc. (Wish),Consumer-Services,24.0,46,GS,JPM,BAML,0.0,-1.0,2020
UPST,Dec 16,Upstart Holdings Inc.,Finance,20.0,12,GS,BAML,CITI,1.122,0.474,2020
OCG,Dec 15,Oriental Culture Holding LTD.,Consumer-Services,4.0,5,VWTR,,,0.264,0.5,2020
FDMT,Dec 11,4D Molecular Therapeutic Inc.,Health-Care,23.0,8,GS,BAML,EVCR,0.435,0.7609999999999999,2020
MRM,Dec 29,MEDIROM Healthcare Technologies Inc.,Consumer-Services,15.0,800,MXIM,,,0.847,0.006999999999999999,2020
POSH,Jan 14,Poshmark Inc.,Consumer Durables,42.0,6.0,MS,GS,BRCL,1.486,1.4169999999999998,2021
GRCL,Jan 8,Gracell Biotechnologies Inc.,Health-Care,19.0,11.0,CITI,JEFF,WLFG,0.502,0.319,2021
CGEM,Jan 8,Cullinan Oncology LLC,Health-Care,29.9,21.0,MS,LRNK,EVCR,0.193,0.0,2021
QLI,Jan 14,Qilian International Holding Group Limited,Health-Care,5.0,5.0,UnSec,,,0.0,-1.0,2021
KUKE,Jan 12,Kuke Music Holding Limited,Consumer-Services,10.0,5.0,DB,TB,,0.591,0.01,2021
MSGM,Jan 13,Motorsport Games US LLC,Technology,20.0,3.0,CNCD,BNCH,,1.2590000000000001,0.75,2021
AFRM,Jan 13,Affirm Holdings Inc.,Finance,49.0,97.0,MS,GS,ALLN,0.259,0.9670000000000001,2021
WOOF,Jan 14,Petco Health and Wellness Company Inc.,Consumer-Services,18.0,48.0,GS,BAML,,1.0,0.633,2021
PLTK,Jan 15,Playtika Holding Corp.,Technology,27.0,69.0,MS,CS,CITI,0.128,0.2,2021
DRVN,Jan 15,Driven Brands Holdings Inc.,Transportation,22.0,31.0,MS,BAML,GS,0.075,0.301,2021
MYTE,Jan 21,MYT Netherlands Parent B.V.,Finance,26.0,15.0,MS,JPM,,0.7959999999999999,0.192,2021
DFH,Jan 21,Dream Finders Homes Inc.,Consumer-Services,13.0,9.0,BAML,RBC,BTIG,0.635,0.612,2021
RLX,Jan 22,RLX Technology Inc.,Consumer-Non-Durables,12.0,116.0,CITI,,,0.408,-0.75,2021
PAX,Jan 22,Patria Investments Ltd.,Finance,17.0,30.0,JPM,BAML,CS,0.513,0.23600000000000002,2021
MNTK,Jan 22,Montauk Renewables Inc.,Public-Utilities,8.5,3.0,ROTH,,,0.872,0.38,2021
HUDI,Jan 22,Huadi International Group Co. Ltd.,Basic-Industries,8.0,3.0,RFL,,,0.47,-0.109,2021
EZGO,Jan 26,EZGO Technologies Ltd.,Consumer-Durables,4.0,2.0,VWTR,,,2.261,3.528,2021
TIRX,Jan 27,TIAN RUIXIANG Holdings Ltd,Finance,4.0,3.0,NONE,,,0.1,3.025,2021
SHLS,Jan 27,Shoals Technologies Group Inc.,Capital-Goods,25.0,77.0,GS,JPM,GGNH,0.096,0.32,2021
ZIM,Jan 28,ZIM Integrated Shipping Services Ltd.,Transportation,15.0,14.0,CITI,GS,BRCL,0.441,-0.233,2021
VINP,Jan 28,Vinci Partners Investments Ltd.,Finance,18.0,13.0,JPM,GS,,0.43,-0.061,2021
XM,Jan 28,Qualtrics International Inc.,Technology,30.0,51.0,MS,JPM,,0.49,0.517,2021
AGFY,Jan 28,Agrify Corporation,Consumer-Non-Durables,8.0,2.0,MXIM,ROTH,,1.261,0.593,2021
TRIN,Jan 29,Trinity Capital Inc.,Finance,14.0,7.0,KBW,WLFG,UBS,0.191,0.071,2021
HMPT,Jan 29,Home Point Capital Inc.,Finance,13.0,7.0,UBS,CS,JPM,0.856,-0.129,2021
TIXT,Feb 3,TELUS International (Cda) Inc.,Technology,25.0,37.0,JPM,MS,,0.408,0.21600000000000003,2021
ONTF,Feb 3,ON24 Inc.,Technology,50.0,8.0,GS,JPM,KEYB,0.889,0.41600000000000004,2021
SNSE,Feb 4,Sensei Biotherapeutics Inc.,Health-Care,19.0,7.0,CITI,PPRJ,OPPN,0.527,-0.005,2021
SANA,Feb 4,Sana Biotechnology Inc.,Health-Care,25.0,23.0,MS,GS,JPM,0.37799999999999995,0.40399999999999997,2021
LABP,Feb 4,Landos Biopharma Inc.,Health-Care,16.0,6.0,JPM,JEFF,,0.45399999999999996,-0.25,2021
ATC,Feb 4,Atotech Limited,Basic-Industries,17.0,29.0,CITI,CS,BAML,0.307,0.132,2021
VOR,Feb 5,Vor Biopharma Inc.,Health-Care,18.0,9.0,GS,EVCR,BRCL,0.33899999999999997,1.083,2021
TERN,Feb 5,Terns Pharmaceuticals Inc.,Health-Care,17.0,7.0,JPM,GS,COWN,0.402,0.08199999999999999,2021
PHVS,Feb 5,Pharvaris B.V.,Health-Care,20.0,8.0,MS,BAML,LRNK,0.46,0.45,2021
LHDX,Feb 5,Lucira Health Inc.,Health-Care,17.0,9.0,BAML,WB,,0.40700000000000003,0.469,2021
IMCR,Feb 5,Immunocore Holdings Limited,Health-Care,26.0,9.0,GS,JPM,JEFF,0.33399999999999996,0.662,2021
EVAX,Feb 5,Evaxion Biotech A/S,Health-Care,10.0,3.0,OPPN,,,0.0,-1.0,2021
CNEY,Feb 5,CN Energy Group Inc.,Capital-Goods,4.0,5.0,NONE,,,0.37,0.435,2021
BOLT,Feb 5,Bolt Biotherapeutics Inc.,Health-Care,20.0,11.0,MS,Stifel,GGNH,0.601,0.608,2021
ANGN,Feb 5,Angion Biomedica Corp.,Health-Care,16.0,5.0,COWN,Stifel,,0.33299999999999996,0.064,2021
BAOS,Feb 8,Baosheng Media Group Holdings Limited,Consumer-Services,5.0,6.0,UnSec,,,0.47,0.772,2021
SDH,Feb 9,Global Internet of People Inc.,Consumer-Services,4.0,6.0,VWTR,NTNL,,0.258,0.165,2021
RAAS,Feb 9,Cloopen Group Holding Limited,Technology,16.0,20.0,GS,CITI,CICC,1.268,2.0,2021
ADAG,Feb 9,Adagene Inc.,Health-Care,19.0,7.0,GS,MS,JEFF,0.6990000000000001,0.578,2021
DSP,Feb 10,Viant Technology Inc.,Technology,25.0,10.0,BAML,UBS,,0.177,1.28,2021
VLON,Feb 10,Vallon Pharmaceuticals Inc.,Health-Care,8.0,1.0,TEq,,,0.22399999999999998,-0.025,2021
BPTS,Feb 10,Biophytis S.A.,Health-Care,16.8,1.0,HCW,,,0.94,-0.015,2021
SGFY,Feb 11,Signify Health Inc.,Health-Care,24.0,23.0,GS,JPM,BRCL,0.523,0.315,2021
LDI,Feb 11,loanDepot Inc.,Finance,14.0,3.0,GS,BAML,CS,2.458,1.249,2021
BMBL,Feb 11,Bumble Inc.,Technology,43.0,50.0,GS,CITI,MS,0.861,0.635,2021
BVS,Feb 11,Bioventus Inc.,Health-Care,13.0,8.0,MS,JPM,GS,0.434,0.478,2021
UGRO,Feb 12,urban-gro Inc.,Capital-Goods,10.0,5.0,TEq,,,0.607,0.23,2021
TLIS,Feb 12,Talis Biomedical Corporation,Health-Care,16.0,13.0,JPM,BAML,PPRJ,0.228,0.738,2021
NEXI,Feb 12,NexImmune Inc.,Health-Care,17.0,6.0,BRCL,CNTR,RAYJ,0.535,0.49,2021
LGVN,Feb 12,Longeveron LLC,Health-Care,10.0,2.0,KCM,,,1.048,-0.259,2021
DBTX,Feb 12,Decibel Therapeutics Inc.,Health-Care,18.0,7.0,CITI,BMO,BRCL,0.5479999999999999,0.002,2021
VRPX,Feb 17,Virpax Pharmaceuticals Inc.,Health-Care,10.0,1.0,TEq,,,1.038,-0.34700000000000003,2021
ABGI,Feb 17,ABG Acquisition Corp. I,Finance,10.0,13.0,JEFF,,,0.353,0.034,2021
BCTX,Feb 24,BriaCell Therapeutics Corp.,Health-Care,4.3,5.0,TEq,,,0.433,-0.08199999999999999,2021
ARYD,Feb 26,ARYA Sciences Acquisition Corp IV,Finance,10.0,13.0,GS,JEFF,,0.16699999999999998,0.113,2021
OSCR,Mar 3,Oscar Health Inc.,Health-Care,39.0,37.0,GS,MS,ALLN,0.556,-0.10800000000000001,2021
KVSA,Mar 4,Khosla Ventures Acquisition Co.,Finance,10.0,30.0,GS,PPRJ,,0.281,0.025,2021
INNV,Mar 4,InnovAge Holding Corp.,Health-Care,21.0,16.0,JPM,BRCL,GS,0.535,0.152,2021
LHAA,Mar 5,Lerer Hippeau Acquisition Corp.,Finance,10.0,20.0,BRCL,,,0.14400000000000002,0.002,2021
SVFB,Mar 9,SVF Investment Corp. 2,Finance,10.0,28.0,CITI,UBS,DB,0.195,0.033,2021
VAQC,Mar 10,Vector Acquisition Corporation II,Finance,10.0,45.0,DB,BAML,,0.26899999999999996,0.0,2021
RBLX,Mar 10,Roblox Corporation,Technology,45.0,198.0,GS,MS,,0.484,0.544,2021
FHS,Mar 11,First High-School Education Group Co. Ltd.,Consumer-Services,10.0,7.0,BNCH,,MXIM,0.439,-0.12,2021
RXDX,Mar 12,Prometheus Biosciences Inc.,Health-Care,19.0,10.0,CS,Stifel,GGNH,0.392,0.331,2021
MITC,Mar 12,MeaTech 3D Ltd.,Consumer-Non-Durables,10.3,2.0,HCW,,,0.45299999999999996,-0.028999999999999998,2021
JOAN,Mar 12,JOANN Inc.,Capital-Goods,12.0,10.0,BAML,CS,GGNH,0.488,0.021,2021
HAYW,Mar 12,Hayward Holdings Inc.,Consumer-Durables,17.0,40.0,BAML,GS,NMRA,0.264,0.0,2021
SNCY,Mar 17,Sun Country Airlines Holdings Inc.,Consumer-Services,24.0,9.0,BRCL,MS,DB,0.6990000000000001,0.516,2021
OLO,Mar 17,Olo Inc.,Technology,25.0,18.0,GS,JPM,RBC,0.815,0.39,2021
JWEL,Mar 17,Jowell Global Ltd.,Consumer-Services,7.0,3.0,NONE,,,0.43700000000000006,0.244,2021
TUYA,Mar 18,Tuya Inc.,Technology,21.0,43.0,MS,BAML,CICC,0.618,0.19,2021
RACB,Mar 18,Research Alliance Corp. II,Finance,10.0,13.0,JEFF,,,0.08900000000000001,0.021,2021
GANX,Mar 18,Gain Therapeutics Inc.,Health-Care,11.0,3.0,BTIG,OPPN,,0.664,0.018000000000000002,2021
NAPA,Mar 18,Duckhorn Portfolio Inc.,Consumer-Non-Durables,15.0,20.0,JPM,CS,JEFF,0.593,0.145,2021
TIL,Mar 19,Instil Bio Inc.,Health-Care,20.0,18.0,MS,JEFF,COWN,0.24600000000000002,0.322,2021
FNCH,Mar 19,Finch Therapeutics Group Inc.,Health-Care,17.0,7.0,BAML,JEFF,EVCR,0.281,0.254,2021
CNTB,Mar 19,Connect Biopharma Holdings Ltd.,Health-Care,17.0,11.0,JEFF,PPRJ,CICC,0.284,0.08800000000000001,2021
AFCG,Mar 19,AFC Gamma Inc.,Finance,19.0,6.0,JMPS,LDNT,,0.222,0.21100000000000002,2021
UPC,Mar 23,Universe Pharmaceuticals INC,Health-Care,5.0,5.0,UnSec,,,1.0,-0.05,2021
MOVE,Mar 23,Movano Inc.,Health-Care,5.0,8.0,NTNL,,,0.19,0.32,2021
DGNU,Mar 23,Dragoneer Growth Opportunities Corp. III,Finance,10.0,40.0,CITI,GS,JPM,0.327,0.0,2021
KVSC,Mar 24,Khosla Ventures Acquisition Co. III,Finance,10.0,50.0,GS,CITI,,0.127,-0.025,2021
DOCN,Mar 24,DigitalOcean Holdings Inc.,Technology,47.0,16.0,MS,GS,JPM,0.5479999999999999,-0.096,2021
ACVA,Mar 24,ACV Auctions Inc.,Miscellaneous,25.0,16.0,GS,JPM,CITI,0.6829999999999999,0.25,2021
VZIO,Mar 25,Vizio Holding Corp.,Consumer-Non-Durables,21.0,12.0,JPM,BAML,WLFG,0.306,-0.012,2021
SEMR,Mar 25,SEMrush Holdings Inc.,Technology,14.0,10.0,GS,JPM,KEYB,0.585,-0.19899999999999998,2021
OLK,Mar 25,Olink Holding AB,Health-Care,20.0,17.0,GS,MS,SVB,0.044000000000000004,0.61,2021
LVTX,Mar 25,LAVA Therapeutics BV,Health-Care,15.0,6.0,JPM,JEFF,SVB,0.069,-0.16699999999999998,2021
DSEY,Mar 25,Diversey Holdings Ltd.,Miscellaneous,15.0,46.0,CITI,MS,BRCL,0.35,-0.001,2021
CRCT,Mar 25,Cricut Inc.,Capital-Goods,20.0,15.0,GS,MS,CITI,0.135,-0.1,2021
ZH,Mar 26,Zhihu Inc.,Miscellaneous,9.5,55.0,CS,GS,JPM,0.18100000000000002,-0.166,2021
TDUP,Mar 26,ThredUp Inc.,Technology,14.0,12.0,GS,MS,BRCL,0.127,1.2429999999999999,2021
IKNA,Mar 26,Ikena Oncology Inc. (formerly KYN Therapeutics),Health-Care,16.0,7.0,JEFF,COWN,CS,0.321,1.0,2021
HYW,Mar 26,Hywin Holdings Ltd.,Finance,10.0,3.0,NONE,AXND,VCL,0.711,-0.01,2021
EWTX,Mar 26,Edgewise Therapeutics Inc.,Health-Care,16.0,11.0,JPM,GS,SVB,0.059000000000000004,1.249,2021
DSGN,Mar 26,Design Therapeutics Inc.,Health-Care,20.0,12.0,GS,SVB,PS,0.04,0.701,2021
ALHC,Mar 26,Alignment Healthcare Inc.,Health-Care,18.0,27.0,GS,MS,JPM,0.055,0.055999999999999994,2021
COUR,Mar 31,Coursera Inc.,Technology,33.0,15.0,MS,GS,CITI,0.66,0.364,2021
ACHL,Mar 31,Achilles Therapeutics plc,Health-Care,18.0,9.0,JPM,BAML,PS,0.215,-0.081,2021
EM,Apr 1,Smart Share Global Limited,Technology,8.5,17.0,GS,CITI,CRNS,0.498,0.005,2021
KARO,Apr 1,Karooooo Ltd. (Cartrack),Technology,28.0,1.0,MS,BAML,WB,7.192,0.214,2021
ULCC,Apr 1,Frontier Group Holdings Inc.,Transportation,19.0,30.0,CITI,BRCL,DB,0.34299999999999997,-0.008,2021
COMP,Apr 1,Compass Inc.,Technology,18.0,25.0,GS,MS,BRCL,0.5429999999999999,0.11900000000000001,2021
UTME,Apr 6,UTime Limited,Technology,4.0,3.0,BOTD,,,0.44799999999999995,8.75,2021
VECT,Apr 9,VectivBio Holding AG,Health-Care,17.0,7.0,BAML,SVB,CS,0.46799999999999997,1.133,2021
RPHM,Apr 9,Reneo Pharmaceuticals Inc.,Health-Care,15.0,6.0,JEFF,SVB,PS,0.297,-0.07,2021
YTPG,Apr 14,TPG Pace Beneficial II Corp.,Finance,10.0,35.0,DB,JPM,MS,0.063,0.011000000000000001,2021
COIN,Apr 14,Coinbase Global Inc.,Finance,381.0,114.0,GS,JPM,ALLN,0.706,-0.138,2021
ALKT,Apr 14,Alkami Technology Inc.,Technology,30.0,6.0,GS,JPM,BRCL,0.956,0.433,2021
TSP,Apr 15,TuSimple Holdings Inc.,Technology,40.0,33.0,MS,CITI,JPM,0.701,0.0,2021
