,Ticker,Trade Date,Company,Lead/Joint-Lead Mangers,Offer Price,Opening Price,1st Day Close,1st Day Percent Change,Change Opening,Change Close,Star Ratings,Year,Underpriced
3154,FVRR,2019-06-13,Fiverr International  ,"['J.P. Morgan Securities', 'Citigroup']",21.0,26.0,39.9,0.9,5.0,18.9,2,2019,False
3155,CHWY,2019-06-14,Chewy ,"['Morgan Stanley', 'J.P. Morgan', 'Allen & Company']",22.0,36.0,34.99,0.5904545,14.0,12.99,3,2019,False
3156,STOK,2019-06-19,Stoke Therapeutics ,"['J.P. Morgan', 'Cowen', 'Credit Suisse']",18.0,27.21,25.57,0.42055556,9.21,7.57,2,2019,False
3157,AKRO,2019-06-20,Akero Therapeutics ,"['J.P. Morgan', 'Jefferies', 'Evercore ISI']",16.0,16.16,18.32,0.145,0.16,2.32,2,2019,False
3158,BCEL,2019-06-20,Atreca ,"['Cowen', 'Evercore ISI', 'Stifel']",17.0,19.9,18.05,0.061764706,2.9,1.05,1,2019,False
3159,GO,2019-06-20,Grocery Outlet Holding ,"['BofA Merrill Lynch', 'Morgan Stanley', 'Deutsche Bank Securities', 'Jefferies', 'Barclays', 'Goldman Sachs', 'Guggenheim Securities', 'UBS Investment Bank', 'Cowen']",22.0,31.0,28.51,0.29590908,9.0,6.51,3,2019,False
3160,PSNL,2019-06-20,Personalis ,"['Morgan Stanley', 'BofA Merrill Lynch', 'Cowen and Company']",17.0,23.7,28.49,0.67588234,6.7,11.49,2,2019,False
3161,PRVL,2019-06-20,Prevail Therapeutics ,"['Morgan Stanley', 'BofA Merrill Lynch', 'Cowen and Company']",17.0,15.31,13.6,-0.2,-1.69,-3.4,1,2019,True
3162,WORK,2019-06-20,Slack Technologies ,['DPO (Direct Public Offering)'],26.0,38.5,38.62,0.4853846,12.5,12.62,N/C,2019,False
3163,SMMCU,2019-06-20,South Mountain Merger ,['Citigroup'],10.0,10.03,10.0,0.0,0.03,0.0,1,2019,False
3164,BSTZ,2019-06-25,BlackRock Science and Technology Trust II ,"['Morgan Stanley', 'BofA Merrill Lynch', 'UBS Investment Bank', 'Wells Fargo Securities', 'Raymond James']",20.0,20.0,20.02,0.001,0.0,0.02,1,2019,False
3165,LINX,2019-06-25,Linx S.A. ,"['Goldman Sachs', 'Morgan Stanley', 'Jefferies', 'BofA Merrill Lynch', 'Itaú BBA']",9.4,9.3,9.09,-0.032978725,-0.1,-0.31,N/C,2019,True
3166,CMBM,2019-06-26,Cambium Networks ,"['J.P. Morgan', 'Goldman Sachs']",12.0,10.08,9.7,-0.19166666,-1.92,-2.3,1,2019,True
3167,BSTZ,2019-06-26,BlackRock Science and Technology Trust II ,"['Morgan Stanley', 'BofA Merrill Lynch', 'UBS Investment Bank', 'Wells Fargo Securities', 'Raymond James']",20.0,20.0,20.16,0.008,0.0,0.16,1,2019,False
3168,CCX.U,2019-06-27,Churchill Capital Corp II ,['Citigroup'],10.0,10.2,10.14,0.014,0.2,0.14,1,2019,False
3169,BBIO,2019-06-27,BridgeBio Pharma,"['J.P. Morgan', 'Goldman Sachs', 'Jefferies', 'SVB Leerink', 'KKR', 'Piper Jaffray', 'Mizuho Securities', 'BMO Capital Markets', 'Raymond James']",17.0,30.61,27.55,0.62058824,13.61,10.55,3,2019,False
3170,ADPT,2019-06-27,Adaptive Biotechnologies ,"['Goldman Sachs', 'J.P. Morgan', 'BofA Merrill Lynch']",20.0,39.01,40.3,1.015,19.01,20.3,3,2019,False
3171,CHNG,2019-06-27,Change Healthcare ,"['Barclays', 'Goldman Sachs', 'J.P. Morgan']",13.0,14.0,15.0,0.15384616,1.0,2.0,1,2019,False
3172,MORF,2019-06-27,Morphic Holding ,"['Jefferies', 'Cowen', 'BMO Capital Markets', 'Wells Fargo Securities']",15.0,18.0,18.0,0.2,3.0,3.0,3,2019,False
3173,KRTX,2019-06-28,Karuna Therapeutics ,"['Goldman Sachs', 'Citigroup', 'Wells Fargo Securities']",16.0,18.5,20.02,0.25125,2.5,4.02,2,2019,False
3174,REAL,2019-06-28,The RealReal ,"['Credit Suisse', 'BofA Merrill Lynch', 'UBS Investment Bank']",20.0,28.0,28.9,0.445,8.0,8.9,3,2019,False
3175,PIC.U,2019-07-12,Pivotal Investment Corporation II ,"['Cantor', 'BTIG']",10.0,10.1,10.11,0.011,0.1,0.11,1,2019,False
3176,SCPE.U,2019-07-12,SC Health ,['Credit Suisse'],10.0,10.13,10.188,0.0188,0.13,0.188,1,2019,False
3177,THCAU,2019-07-12,Tuscan Holdings Corp. II,['EarlyBirdCapital'],10.0,10.05,10.04,0.004,0.05,0.04,1,2019,False
3178,DOYU,2019-07-17,DouYu International Holdings ,"['Morgan Stanley', 'J.P. Morgan', 'BofA Merrill Lynch', 'CMBI']",11.5,11.02,11.5,0.0,-0.48,0.0,1,2019,False
3179,AMK,2019-07-18,AssetMark Financial Holdings ,"['J.P. Morgan', 'Goldman Sachs', 'Credit Suisse', 'Huatai Securities (USA)']",22.0,25.45,27.04,0.22909091,3.45,5.04,3,2019,False
3180,CPAA.U,2019-07-18,Conyers Park II Acquisition ,"['Deutsche Bank Securities', 'Goldman Sachs']",10.0,10.2,10.23,0.023,0.2,0.23,1,2019,False
3181,FULC,2019-07-18,Fulcrum Therapeutics ,"['Morgan Stanley', 'BofA Merrill Lynch', 'SVB Leerink']",16.0,14.5,13.5,-0.15625,-1.5,-2.5,1,2019,True
3182,GMAB,2019-07-18,Genmab A/S ,"['BofA Merrill Lynch', 'Morgan Stanley', 'Jefferies']",17.75,18.25,18.18,0.024225352,0.5,0.43,N/C,2019,False
3183,MIRM,2019-07-18,Mirum Pharmaceuticals  ,"['Citigroup', 'Evercore ISI', 'Guggenheim Securities']",15.0,13.0,13.21,-0.119333334,-2.0,-1.79,1,2019,True
3184,OAC.U,2019-07-18,Oaktree Acquisition ,"['Credit Suisse', 'Deutsche Bank Securities']",10.0,10.1,10.13,0.013,0.1,0.13,1,2019,False
3185,ORCC,2019-07-18,Owl Rock Capital ,"['Goldman Sachs', 'BofA Merrill Lynch', 'RBC Capital Markets', 'SunTrust Robinson Humphrey', 'Wells Fargo Securities', 'Credit Suisse', 'Deutsche Bank Securities', 'JMP Securities', 'Keefe, Bruyette & Woods (A Stifel Company)', 'Morgan Stanley', 'SOCIETE ']",15.3,15.5,15.49,0.012418301,0.2,0.19,1,2019,False
3186,PHR,2019-07-18,Phreesia ,"['J.P. Morgan', 'Wells Fargo Securities', 'William Blair', 'Allen & Company', 'Piper Jaffray']",18.0,26.75,25.08,0.39333335,8.75,7.08,3,2019,False
3187,AFYA,2019-07-19,Afya Limited,"['BofA Merrill Lynch', 'Goldman Sachs', 'UBS Investment Bank', 'Itaú BBA']",19.0,23.5,24.06,0.2663158,4.5,5.06,2,2019,False
3188,IFS,2019-07-19,Intercorp Financial Services ,"['BofA Merrill Lynch', 'J.P. Morgan', 'Itaú BBA']",46.0,46.0,46.11,0.0023913044,0.0,0.11,N/C,2019,False
3189,MDLA,2019-07-19,Medallia ,"['BofA Merrill Lynch', 'Citigroup', 'Wells Fargo Securities', 'Credit Suisse']",21.0,34.0,37.05,0.76428574,13.0,16.05,3,2019,False
3190,CSTL,2019-07-25,Castle Biosciences ,"['SVB Leerink', 'Baird']",16.0,20.0,21.4,0.3375,4.0,5.4,2,2019,False
3191,FLLCU,2019-07-25,Fellazo ,['Maxim Group'],10.0,10.0,9.95,-0.005,0.0,-0.05,1,2019,True
3192,HCAT,2019-07-25,Health Catalyst ,"['Goldman Sachs', 'J.P. Morgan', 'William Blair']",26.0,37.5,39.17,0.50653845,11.5,13.17,4,2019,False
3193,LVGO,2019-07-25,Livongo Health ,"['Morgan Stanley', 'Goldman Sachs', 'J.P. Morgan']",28.0,40.51,38.1,0.3607143,12.51,10.1,4,2019,False
3194,PROS,2019-07-25,ProSight Global ,"['Goldman Sachs', 'Barclays', 'BofA Merrill Lynch']",14.0,16.0,17.07,0.21928571,2.0,3.07,1,2019,False
3195,NOVA,2019-07-25,Sunnova Energy International ,"['BofA Merrill Lynch', 'J.P. Morgan', 'Goldman Sachs', 'Credit Suisse']",12.0,11.05,11.25,-0.0625,-0.95,-0.75,1,2019,True
3196,BHAT,2019-07-26,Blue Hat Interactive Entertainment Technology ,['ViewTrade Securities'],4.0,4.49,4.58,0.145,0.49,0.58,N/C,2019,False
3197,SBE.U,2019-07-26,Switchback Energy Acquisition ,"['Goldman Sachs', 'Citigroup']",21.0,34.0,37.05,0.76428574,13.0,16.05,1,2019,False
3198,VIST,2019-07-26,"Vista Oil & Gas, S.A.B. de C.V. ","['Citigroup', 'Credit Suisse']",9.25,8.25,9.1,-0.016216217,-1.0,-0.15,N/C,2019,True
3199,WSG,2019-07-26,Wanda Sports Group ,"['Morgan Stanley', 'Deutsche Bank Securities', 'Citigroup']",8.0,6.0,5.16,-0.355,-2.0,-2.84,1,2019,True
3200,NFINU,2019-07-31,Netfin Acquisition ,['B. Riley FBR'],10.0,10.0,10.02,0.002,0.0,0.02,1,2019,False
3201,BORR,2019-07-31,Borr Drilling Limited ,"['Goldman Sachs', 'DNB Markets']",9.3,9.54,9.77,0.050537635,0.24,0.47,N/C,2019,False
3202,DT,2019-08-01,Dynatrace Holdings ,"['Goldman Sachs', 'J.P. Morgan', 'Citigroup']",16.0,25.5,23.85,0.490625,9.5,7.85,3,2019,False
3203,KRUS,2019-08-01,Kura Sushi USA  ,"['BMO Capital Markets', 'Stephens']",14.0,14.89,19.61,0.40071428,0.89,5.61,1,2019,False
3204,SNDL,2019-08-01,Sundial Growers ,"['Cowen', 'BMO Capital Markets', 'Barclays']",13.0,13.01,8.48,-0.3476923,0.01,-4.52,2,2019,True
3205,ORSNU,2019-08-02,Orisun Acquisition ,['Chardan'],10.0,10.0,10.0,0.0,0.0,0.0,1,2019,False
3206,HKIB,2019-08-05,AMTD International ,"['AMTD Global Markets', 'Tiger Brokers']",8.38,8.91,10.07,0.20167065,0.53,1.69,N/C,2019,False
3207,INMD,2019-08-08,InMode Ltd. ,"['\u200bBarclays', 'UBS Investment Bank', 'Canaccord Genuity']",14.0,13.5,13.57,-0.030714286,-0.5,-0.43,1,2019,True
3208,SSPKU,2019-08-08,Silver Spike Acquisition (SSPKU) (u),['Credit Suisse'],10.0,10.0,10.0,0.0,0.0,0.0,1,2019,False
3209,THBRU,2019-08-09,Thunder Bridge Acquisition II (THBRU) (u),"['Morgan Stanley', 'Cantor']",10.0,10.07,10.07,0.007,0.07,0.07,1,2019,False
3210,JFU,2019-08-15,9F ,['Credit Suisse'],9.5,10.88,9.58,0.008421052,1.38,0.08,1,2019,False
3211,CFG,2019-08-15,CrossFirst Bankshares ,"['Keefe, Bruyette & Woods (A Stifel Company)', 'RAYMOND JAMES', 'Stephens', 'Sandler O’Neill + Partners, L.P.']",14.5,14.5,14.6,0.0068965517,0.0,0.1,1,2019,False
3212,NPAUU,2019-09-11,New Providence Acquisition ,['BTIG'],10.0,10.02,10.04,0.004,0.02,0.04,1,2019,False
3213,TXG,2019-09-12,10x Genomics ,"['J.P. Morgan', 'Goldman Sachs', 'BofA Merrill Lynch']",39.0,54.0,52.75,0.3525641,15.0,13.75,3,2019,False
3214,SDC,2019-09-12,SmileDirectClub ,"['J.P. Morgan', 'Citigroup', 'BofA Merrill Lynch', 'Jefferies', 'UBS Investment Bank', 'Credit Suisse ']",23.0,20.55,16.67,-0.27521738,-2.45,-6.33,2,2019,True
3215,NET,2019-09-13,Cloudflare ,"['Goldman Sachs', 'Morgan Stanley', 'J.P. Morgan']",15.0,18.0,18.0,0.2,3.0,3.0,3,2019,False
3216,EXPCU,2019-09-13,Experience Investment ,"['Deutsche Bank Securities', 'Citigroup', 'J.P. Morgan']",10.0,10.0,10.01,0.001,0.0,0.01,1,2019,False
3217,STSA,2019-09-13,Satsuma Pharmaceuticals ,"['Credit Suisse', 'SVB Leerink', 'Evercore']",15.0,19.0,16.9,0.12666667,4.0,1.9,1,2019,False
3218,SWTX,2019-09-13,SpringWorks Therapeutics (SWTX),"['\u200bJ.P. Morgan', 'Goldman Sachs', 'Cowen\u200b']",18.0,24.5,22.63,0.25722224,6.5,4.63,3,2019,False
3219,APXTU,2019-09-17,Apex Technology Acquisition ,['Cantor'],10.0,10.11,10.15,0.015,0.11,0.15,1,2019,False
3220,NVST,2019-09-18,Envista Holdings ,"['J.P. Morgan', 'Goldman Sachs', 'Morgan Stanley']",22.0,26.65,27.95,0.27045456,4.65,5.95,2,2019,False
3221,IGMS,2019-09-18,IGM Biosciences ,"['Jefferies', 'Piper Jaffray', 'Stifel', 'Guggenheim Securities']",16.0,18.31,24.3,0.51875,2.31,8.3,1,2019,False
3222,DDOG,2019-09-19,Datadog ,"['Morgan Stanley', 'Goldman Sachs', 'J.P. Morgan', 'Credit Suisse']",27.0,40.35,37.55,0.39074075,13.35,10.55,3,2019,False
3223,XGN,2019-09-19,Exagen ,"['Cowen', 'Cantor', 'William Blair ']",14.0,16.8,18.58,0.32714286,2.8,4.58,2,2019,False
3224,PING,2019-09-19,Ping Identity Holding  ,"['Goldman Sachs', 'BofA Merrill Lynch', 'RBC Capital Markets', 'Citigroup']",15.0,18.75,20.11,0.34066668,3.75,5.11,3,2019,False
3225,OPRT,2019-09-26,Oportun Financial ,"['Barclays', 'J.P. Morgan', 'Jefferies', 'Keefe, Bruyette & Woods (A Stifel Company)']",15.0,15.7,16.17,0.078,0.7,1.17,1,2019,False
3226,PTON,2019-09-26,Peloton Interactive ,"['Goldman Sachs', 'J.P. Morgan']",29.0,27.0,25.76,-0.11172414,-2.0,-3.24,2,2019,True
3227,APRE,2019-10-03,Aprea Therapeutics ,"['J.P. Morgan', 'Morgan Stanley', 'RBC Capital Markets']",15.0,15.46,20.5,0.36666667,0.46,5.5,1,2019,False
3228,FREQ,2019-10-03,Frequency Therapeutics ,"['J.P. Morgan', 'Goldman Sachs', 'Cowen']",14.0,11.2,13.7,-0.021428572,-2.8,-0.3,1,2019,True
3229,VIE,2019-10-03,Viela Bio ,"['Goldman Sachs', 'Morgan Stanley', 'Cowen']",19.0,21.5,23.41,0.23210527,2.5,4.41,1,2019,False
3230,BNTX,2019-10-10,BioNTech SE ,"['J.P. Morgan', 'BofA Merrill Lynch', 'UBS Investment Bank', 'SVB Leerink']",15.0,16.5,14.24,-0.050666668,1.5,-0.76,1,2019,True
3231,HBT,2019-10-11,HBT Financial ,"['Keefe, Bruyette & Woods (A Stifel Company)', 'J.P. Morgan']",15.0,16.2,15.54,0.036,1.2,0.54,1,2019,False
3232,VIR,2019-10-11,Vir Biotechnology ,"['Goldman Sachs', 'J.P. Morgan', 'Cowen', 'Barclays']",20.0,16.15,14.02,-0.299,-3.85,-5.98,1,2019,True
3233,BRBR,2019-10-17,BellRing Brands ,"['Morgan Stanley', 'Citigroup', 'J.P. Morgan', 'Goldman Sachs']",14.0,15.5,16.5,0.17857143,1.5,2.5,1,2019,False
3234,GLEO.U,2019-10-18,Galileo Acquisition ,['EarlyBirdCapital'],10.0,10.06,10.04,0.004,0.06,0.04,1,2019,False
3235,LATNU,2019-10-18,Union Acquisition Corp. II ,['Cantor'],10.0,10.1,10.1,0.01,0.1,0.1,1,2019,False
3236,BRP,2019-10-24,BRP Group,"['J.P. Morgan', 'BofA Merrill Lynch']",14.0,17.38,16.37,0.16928571,3.38,2.37,2,2019,False
3237,AIH,2019-10-25,Aesthetic Medical International Holdings Group ,"['Cantor', 'Haitong International', 'Prime Number Capital']",12.0,12.16,10.03,-0.16416667,0.16,-1.97,1,2019,True
3238,CABA,2019-10-25,Cabaletta Bio ,"['Morgan Stanley', 'Cowen and Company', 'Evercore Group']",11.0,9.0,10.0,-0.09090909,-2.0,-1.0,1,2019,True
3239,HAPP,2019-10-25,Happiness Biology Technology Group ,['Univest Securities'],5.5,4.9,4.5,-0.18181819,-0.6,-1.0,1,2019,True
3240,PHAT,2019-10-25,Phathom Pharmaceuticals ,"['Goldman Sachs', 'Jefferies', 'Evercore ISI']",19.0,22.5,24.6,0.29473683,3.5,5.6,1,2019,False
3241,PGNY,2019-10-25,Progyny ,"['J.P. Morgan', 'Goldman Sachs', 'BofA Merrill Lynch']",13.0,13.5,15.94,0.22615385,0.5,2.94,1,2019,False
3242,TFFP,2019-10-25,TFF Pharmaceuticals ,['National Securities'],5.0,5.19,5.07,0.014,0.19,0.07,1,2019,False
3243,DAO,2019-10-25,Youdao ,"['Citigroup', 'Morgan Stanley']",17.0,13.5,12.5,-0.2647059,-3.5,-4.5,1,2019,True
3244,OYST,2019-10-31,Oyster Point Pharma ,"['J.P. Morgan', 'Cowen', 'Piper Jaffray']",16.0,16.5,18.78,0.17375,0.5,2.78,1,2019,False
3245,RAPT,2019-10-31,RAPT Therapeutics ,"['BMO Capital Markets', 'Wells Fargo Securities', 'UBS Investment Bank']",12.0,12.25,13.0,0.083333336,0.25,1.0,1,2019,False
3246,DUO,2019-11-01,Fangdd Network Group ,"['Morgan Stanley', 'Citigroup', 'UBS', 'CICC', 'AMTD']",13.0,13.0,13.0,0.0,0.0,0.0,1,2019,False
3247,FSRVU,2019-11-01,FinServ Acquisition ,"['Barclays', 'Cantor']",10.0,10.06,10.06,0.006,0.06,0.06,1,2019,False
3248,SFTW.U,2019-11-01,Osprey Technology Acquisition,['Credit Suisse'],10.0,10.0,10.0,0.0,0.0,0.0,1,2019,False
3249,MCMJU,2019-11-05,Merida Merger ,['EarlyBirdCapital'],10.0,10.0,10.0,0.0,0.0,0.0,1,2019,False
3250,QK,2019-11-05,Q&K International Group,"['Morgan Stanley', 'CICC']",17.0,17.35,17.64,0.037647057,0.35,0.64,1,2019,False
3251,CNTG,2019-11-07,Centogene B.V. ,"['SVB Leerink', 'Evercore ISI']",14.0,14.1,12.49,-0.107857145,0.1,-1.51,1,2019,True
3252,GRTX,2019-11-07,Galera Therapeutics ,"['BofA Merrill Lynch', 'Citigroup', 'Credit Suisse']",12.0,12.5,12.0,0.0,0.5,0.0,2,2019,False
3253,DFNSU,2019-11-07,LGL Systems Acquisition ,['Jefferies'],10.0,10.03,10.04,0.004,0.03,0.04,1,2019,False
3254,SI,2019-11-07,Silvergate Capital ,"['Barclays', 'Keefe, Bruyette & Woods (A Stifel Company)']",12.0,12.75,12.52,0.043333333,0.75,0.52,1,2019,False
3255,KRKR,2019-11-08,36Kr Holdings ,"['Credit Suisse', 'CICC']",14.5,12.58,13.06,-0.099310346,-1.92,-1.44,1,2019,True
3256,CNSP,2019-11-08,CNS Pharmaceuticals ,['Benchmark'],4.0,4.11,4.57,0.1425,0.11,0.57,1,2019,False
3257,MOHO,2019-11-08,ECMOHO ,"['UBS Investment Bank', 'CICC']",10.0,10.1,10.1,0.01,0.1,0.1,1,2019,False
3258,JIH.U,2019-11-08,Juniper Industrial Holdings (JIH.U) (u),['UBS Investment Bank'],10.0,10.0,10.0,0.0,0.0,0.0,1,2019,False
3259,SRACU,2019-11-08,Stable Road Acquisition ,['Cantor'],10.0,10.12,10.05,0.005,0.12,0.05,1,2019,False
3260,TELA,2019-11-08,TELA Bio ,"['Jefferies', 'Piper Jaffray']",13.0,13.75,13.35,0.026923077,0.75,0.35,2,2019,False
3261,ETNB,2019-11-11,89bio ,"['BofA Merrill Lynch', 'SVB Leerink', 'RBC Capital Markets']",16.0,20.0,20.8,0.3,4.0,4.8,2,2019,False
3262,YAYO,2019-11-12,YayYo ,"['Aegis Capital', 'WestPark Capital']",4.0,4.05,3.55,-0.1125,0.05,-0.45,1,2019,True
3263,GRNVU,2019-11-19,GreenVision Acquisition ,['I-Bankers Securities '],10.0,10.03,10.03,0.003,0.03,0.03,1,2019,False
3264,AMHCU,2019-11-20,Amplitude Healthcare Acquisition ,"['BMO Capital Markets', 'SVB Leerink']",10.0,9.98,10.0,0.0,-0.02,0.0,1,2019,False
3265,SAQNU,2019-11-20,Software Acquisition Group ,['B. Riley FBR'],10.0,10.08,10.07,0.007,0.08,0.07,1,2019,False
3266,CAN,2019-11-21,Canaan ,"['Citigroup', 'China Renaissance', 'CMBI']",9.0,12.6,8.99,-0.0011111111,3.6,-0.01,1,2019,True
3267,SITM,2019-11-21,SiTime ,"['Barclays', 'Stifel']",13.0,16.9,18.65,0.43461537,3.9,5.65,1,2019,False
3268,PINE,2019-11-22,Alpine Income Property Trust ,['Raymond James/Baird/B. Riley FBR/BMO Capital Markets'],19.0,19.0,19.0,0.0,0.0,0.0,1,2019,False
3269,CHPMU,2019-11-22,CHP Merger,"['J.P. Morgan', 'Credit Suisse', 'Morgan Stanley']",10.0,10.04,10.05,0.005,0.04,0.05,1,2019,False
3270,PTACU,2019-11-22,PropTech Acquisition ,['Cantor'],10.0,10.1,10.11,0.011,0.1,0.11,1,2019,False
3271,ALUS.U,2019-11-26,Alussa Energy Acquisition (ALUSU) (u),['BTIG'],10.0,10.03,10.02,0.002,0.03,0.02,1,2019,False
3272,LMPX,2019-12-05,LMP Automotive Holdings ,['ThinkEquity (a division of Fordham Financial Management)'],5.0,5.0,5.36,0.072,0.0,0.36,1,2019,False
3273,LIVKU,2019-12-11,LIV Capital Acquisition ,['EarlyBirdCapital'],10.01,10.01,10.02,0.000999001,0.0,0.01,1,2019,False
3274,XP,2019-12-11,XP Inc. ,"['Goldman Sachs', 'J.P. Morgan', 'Morgan Stanley', 'XP Investments', 'Itaú BBA']",27.0,32.75,34.46,0.2762963,5.75,7.46,3,2019,False
3275,BILL,2019-12-12,Bill.com Holdings ,"['Goldman Sachs', 'BofA Securities', 'Jefferies', 'KeyBanc Capital Markets']",22.0,37.5,35.5,0.6136364,15.5,13.5,3,2019,False
3276,EH,2019-12-12,EHang Holdings,"['Morgan Stanley', 'Credit Suisse']",12.5,12.55,12.49,-0.0008,0.05,-0.01,1,2019,True
3277,CIICU,2019-12-13,CIIG Merger,"['UBS Investment Bank', 'Barclays']",10.0,10.02,10.18,0.018,0.02,0.18,1,2019,False
3278,HCCOU,2019-12-13,Healthcare Merger,['Cantor'],10.0,10.16,10.3,0.03,0.16,0.3,1,2019,False
3279,OCFT,2019-12-13,OneConnect Financial Technology ,"['Morgan Stanley', 'Goldman Sachs (Asia)', 'J.P. Morgan', 'Ping An of China Securities (Hong Kong)']",10.0,10.51,10.0,0.0,0.51,0.0,1,2019,False
3280,SPT,2019-12-13,Sprout Social ,"['Goldman Sachs', 'Morgan Stanley']",17.0,18.05,16.6,-0.023529412,1.05,-0.4,2,2019,True
3281,INDO,2019-12-19,Indonesia Energy ,['Maxim Group'],11.0,11.0,10.5,-0.045454547,0.0,-0.5,1,2019,True
3282,MNPR,2019-12-19,Monopar Therapeutics ,['JonesTrading'],8.0,8.35,26.5,2.3125,0.35,18.5,1,2019,False
3283,MKD,2019-12-30,Molecular Data ,"['AMTD', 'Fosun Hani', 'Boustead Securities']",5.38,6.0,5.46,0.014869888,0.62,0.08,N/C,2019,False
3284,IMAB,2020-01-17,I-Mab ,"['Jefferies', 'CICC']",14.0,14.75,12.75,-0.08928572,0.75,-1.25,2,2020,True
3285,LIZI,2020-01-17,LIZHI ,"['Credit Suisse', 'Citigroup']",11.0,11.03,11.63,0.05727273,0.03,0.63,1,2020,False
3286,DNK,2020-01-17,Phoenix Tree Holdings Ltd. ,"['Citigroup', 'Credit Suisse', 'J.P. Morgan']",13.5,13.5,13.5,0.0,0.0,0.0,1,2020,False
3287,VEL,2020-01-17,Velocity Financial ,"['Wells Fargo Securities', 'Citigroup', 'JMP Securities']",13.0,13.85,13.51,0.039230768,0.85,0.51,1,2020,False
3288,GHIVU,2020-01-24,Gores Holdings IV ,['Deutsche Bank Securities'],10.0,10.52,10.45,0.045,0.52,0.45,1,2020,False
3289,SCVXU,2020-01-24,SCVX Corp. ,['Credit Suisse'],10.0,10.3,10.32,0.032,0.3,0.32,1,2020,False
3290,ANPC,2020-01-28,AnPac Bio-Medical Science ,['WestPark Capital'],12.0,12.0,11.25,-0.0625,0.0,-0.75,1,2020,True
3291,ANVS,2020-01-29,Annovis Bio ,['ThinkEquity (a division of Fordham Financial Management )'],6.0,6.63,9.59,0.59833336,0.63,3.59,1,2020,False
3292,BDTX,2020-01-29,Black Diamond Therapeutics ,"['J.P. Morgan', 'Jefferies', 'Cowen']",19.0,33.0,39.48,1.0778947,14.0,20.48,3,2020,False
3293,OWEM,2020-01-31,1Life Healthcare ,"['J.P. Morgan', 'Morgan Stanley']",14.0,18.0,22.07,0.5764286,4.0,8.07,2,2020,False
3294,ARQT,2020-01-31,Arcutis Biotherapeutics,"['Goldman Sachs', 'Cowen', 'Guggenheim Securities']",17.0,23.05,21.8,0.28235295,6.05,4.8,2,2020,False
3295,REYN,2020-01-31,Reynolds Consumer Products ,"['Credit Suisse', 'Goldman Sachs', 'J.P. Morgan ']",26.0,27.5,28.55,0.098076925,1.5,2.55,2,2020,False
3296,IPV.U,2020-02-04,InterPrivate Acquisition ,['EarlyBirdCapital'],10.0,10.09,10.1,0.01,0.09,0.1,1,2020,False
3297,BEAM,2020-02-06,Beam Therapeutics ,"['J.P. Morgan', 'Jefferies', 'Barclays']",17.0,24.0,18.75,0.10294118,7.0,1.75,3,2020,False
3298,CSPR,2020-02-06,Casper Sleep ,"['Morgan Stanley', 'Goldman Sachs', 'Jefferies']",12.0,14.5,13.5,0.125,2.5,1.5,1,2020,False
3299,PPD,2020-02-06,PPD ,"['Barclays', 'J.P. Morgan', 'Morgan Stanley', 'Goldman Sachs', 'BofA Securities', 'Credit Suisse', 'Jefferies', 'UBS Investment Bank', 'Citigroup', 'Deutsche Bank Securities', 'Evercore ISI', 'HSBC', 'Mizuho Securities', 'Baird', 'William Blair']",27.0,31.0,30.0,0.11111111,4.0,3.0,3,2020,False
3300,SDGR,2020-02-06,Schrodinger ,"['Morgan Stanley', 'BofA Securities', 'Jefferies', 'BMO Capital Markets']",17.0,26.0,28.64,0.68470585,9.0,11.64,2,2020,False
3301,NREF,2020-02-07,NexPoint Real Estate Finance ,['Raymond James'],19.0,16.0,18.8,-0.010526316,-3.0,-0.2,1,2020,True
3302,ONEW,2020-02-07,OneWater Marine ,"['Raymond James', 'Baird', 'SunTrust Robinson Humphrey']",12.0,15.02,15.14,0.26166666,3.02,3.14,1,2020,False
3303,PFHD,2020-02-07,Professional Holding ,"['Stephens', 'Keefe, Bruyette & Woods (A Stifel Company\u200b)']",18.5,19.31,19.55,0.056756757,0.81,1.05,NC,2020,False
3304,CCAC.U,2020-02-11,CITIC Capital Acquisition (CCAC.U) (u),['Credit Suisse'],10.0,10.26,10.2,0.02,0.26,0.2,1,2020,False
3305,GNRSU,2020-02-11,Greenrose Acquisition ,['Imperial Capital'],10.0,10.02,10.07,0.007,0.02,0.07,1,2020,False
3306,HUIZ,2020-02-12,Huize Holding Ltd. ,"['Citigroup', 'CICC']",10.5,10.62,10.0,-0.04761905,0.12,-0.5,1,2020,True
3307,ZGYHU,2020-02-13,Yunhong International ,['Maxim Group LLC'],10.0,10.01,10.0,0.0,0.01,0.0,1,2020,False
3308,GRIL,2020-02-13,Muscle Maker ,['Alexander Capital'],5.0,4.7,3.86,-0.228,-0.3,-1.14,1,2020,True
3309,RVMD,2020-02-13,Revolution Medicines ,"['J.P. Morgan', 'Cowen', 'SVB Leerink', 'Guggenheim Securities']",17.0,28.21,28.9,0.7,11.21,11.9,3,2020,False
3310,CCXX.U,2020-02-14,Churchill Capital Corp. III ,"['Citigroup', 'Goldman Sachs']",10.0,10.58,10.51,0.051,0.58,0.51,1,2020,False
3311,NBACU,2020-02-14,Newborn Acquisition ,['Chardan'],10.0,10.02,10.05,0.005,0.02,0.05,1,2020,False
3312,ESSCU,2020-02-20,East Stone Acquisition ,['I-Bankers Securities'],10.0,10.05,10.01,0.001,0.05,0.01,1,2020,False
